Row ID,Order Priority,Discount in %,Unit Price,Shipping Cost,Customer ID,Customer Name,Ship Mode,Customer Segment,Product Category,Product Sub-Category,Product Container,Product Name,Product Base Margin,Country,Region,State or Province,City,Postal Code,Order Date,Ship Date,Profit,Quantity ordered new,Sales,Order ID,Manager
21768,Low,5,4.84,0.71,2874,Marian Willis,Regular Air,Home Office,Office Supplies,Pens & Art Supplies,Wrap Bag,*Staples* Highlighting Markers,0.52,United States,Central,Nebraska,La Vista,68128,4/6/2015,4/15/2015,13.45,4,19.49,89873,Chris
19246,Critical,3,304.99,19.99,2874,Marian Willis,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,Ibico Hi-Tech Manual Binding System,0.4,United States,Central,Nebraska,La Vista,68128,6/22/2015,6/24/2015,4033.61,19,5845.81,89874,Chris
19247,Critical,9,65.99,8.99,2874,Marian Willis,Regular Air,Home Office,Technology,Telephones and Communication,Small Box,V 3600 Series,0.58,United States,Central,Nebraska,La Vista,68128,6/22/2015,6/24/2015,141.78,12,633.85,89874,Chris
21514,High,10,209.37,69.0,2892,Benjamin Porter,Regular Air,Consumer,Furniture,Tables,Large Box,Hon 2111 Invitation™ Series Corner Table,0.79,United States,Central,Michigan,Livonia,48154,2/23/2015,2/25/2015,-165.59,11,2125.12,90011,Chris
21515,High,7,4.98,4.7,2893,Kathryn Tate,Regular Air,Consumer,Office Supplies,Paper,Small Box,Staples Copy Paper (20Lb. and 84 Bright),0.38,United States,Central,Michigan,Madison Heights,48071,2/23/2015,2/24/2015,-21.68,9,45.05,90011,Chris
19909,Low,2,880.98,44.55,2896,Anna Ellis,Delivery Truck,Home Office,Furniture,Bookcases,Jumbo Box,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",0.62,United States,Central,Minnesota,Mankato,56001,1/22/2015,1/26/2015,4861.06,8,7045.02,86925,Chris
18198,Critical,0,22.84,16.92,2896,Anna Ellis,Regular Air,Home Office,Office Supplies,Paper,Small Box,Xerox 1973,0.39,United States,Central,Minnesota,Mankato,56001,3/12/2015,3/14/2015,-83.75,15,370.62,86927,Chris
20304,High,5,80.97,30.06,2897,Betty Giles,Delivery Truck,Home Office,Technology,Office Machines,Jumbo Box,Hewlett-Packard Deskjet 940 REFURBISHED Color Inkjet Printer,0.4,United States,Central,Minnesota,Maple Grove,55369,2/13/2015,2/14/2015,565.18,11,904.25,86926,Chris
20305,High,0,6.48,10.05,2897,Betty Giles,Regular Air,Home Office,Office Supplies,Paper,Small Box,Xerox 1997,0.37,United States,Central,Minnesota,Maple Grove,55369,2/13/2015,2/15/2015,-38.72,2,16.31,86926,Chris
21290,High,4,4.13,0.99,2912,Hannah Carver,Express Air,Home Office,Office Supplies,Labels,Small Box,Avery 491,0.39,United States,Central,North Dakota,Grand Forks,58201,4/28/2015,4/30/2015,22.31,7,32.33,87396,Chris
21291,High,6,55.48,14.3,2912,Hannah Carver,Regular Air,Home Office,Office Supplies,Paper,Small Box,Xerox 194,0.37,United States,Central,North Dakota,Grand Forks,58201,4/28/2015,4/30/2015,443.02,12,642.06,87396,Chris
8310,Medium,5,535.64,14.7,2920,Ernest Peele,Delivery Truck,Home Office,Technology,Office Machines,Jumbo Drum,Epson LQ-870 Dot Matrix Printer,0.59,United States,Central,Illinois,Chicago,60603,6/7/2015,6/9/2015,-1220.91,2,1068.6,59365,Chris
19575,Low,4,4.55,1.49,2944,Elsie Lane,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,Presstex Flexible Ring Binders,0.35,United States,Central,Michigan,Midland,48640,3/5/2015,3/7/2015,28.29,13,59.75,90309,Chris
25051,Medium,7,42.98,4.62,2951,Jordan Womble,Express Air,Corporate,Office Supplies,Appliances,Small Box,Belkin F9M820V08 8 Outlet Surge,0.56,United States,Central,Kansas,Hays,67601,2/15/2015,2/17/2015,565.39,19,819.4,91397,Chris
25052,Medium,3,89.99,42.0,2951,Jordan Womble,Delivery Truck,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,"Global Leather Task Chair, Black",0.66,United States,Central,Kansas,Hays,67601,2/15/2015,2/18/2015,-230.95,19,1809.75,91397,Chris
21200,Low,9,12.22,2.85,2954,William Sharma,Regular Air,Consumer,Furniture,Office Furnishings,Small Pack,Aluminum Document Frame,0.55,United States,Central,Minnesota,Maplewood,55119,6/18/2015,6/25/2015,70.68,9,102.43,86427,Chris
24817,Medium,10,37.94,5.08,2957,Francis I Davis,Express Air,Corporate,Office Supplies,Paper,Wrap Bag,"Snap-A-Way® Black Print Carbonless Ruled Speed Letter, Triplicate",0.38,United States,Central,Wisconsin,Milwaukee,53209,4/2/2015,4/4/2015,95.05,4,137.76,90264,Chris
25709,Low,6,20.99,0.99,2958,Ellen Sparks,Regular Air,Corporate,Technology,Telephones and Communication,Wrap Bag,Accessory21,0.37,United States,Central,Wisconsin,Neenah,54956,3/23/2015,3/28/2015,224.96,18,326.03,90265,Chris
21096,High,1,30.97,4.0,2973,Sally Liu,Regular Air,Home Office,Technology,Computer Peripherals,Small Box,Microsoft Multimedia Keyboard,0.74,United States,Central,Wisconsin,New Berlin,53151,4/13/2015,4/15/2015,17.1,17,523.06,87186,Chris
21097,High,8,125.99,7.69,2973,Sally Liu,Regular Air,Home Office,Technology,Telephones and Communication,Small Box,Timeport L7089,0.58,United States,Central,Wisconsin,New Berlin,53151,4/13/2015,4/15/2015,1269.38,23,2424.68,87186,Chris
24770,Critical,10,442.14,14.7,2973,Sally Liu,Delivery Truck,Home Office,Technology,Office Machines,Jumbo Drum,Okidata ML390 Turbo Dot Matrix Printers,0.56,United States,Central,Wisconsin,New Berlin,53151,5/20/2015,5/21/2015,137.69,6,2411.43,87187,Chris
19599,Medium,1,35.99,0.99,2976,Fred Barber,Regular Air,Small Business,Technology,Telephones and Communication,Small Pack,Accessory31,0.35,United States,Central,Wisconsin,Oak Creek,53154,5/22/2015,5/23/2015,882.48,41,1278.96,89047,Chris
20182,Critical,9,2.94,0.7,2979,Lloyd Dolan,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 338,0.58,United States,Central,North Dakota,Dickinson,58601,1/27/2015,1/28/2015,6.38,9,25.22,86544,Chris
18169,Critical,2,5.34,2.99,2979,Lloyd Dolan,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,0.38,United States,Central,North Dakota,Dickinson,58601,2/26/2015,2/28/2015,5.3,6,34.73,86545,Chris
18170,Critical,3,40.98,7.47,2979,Lloyd Dolan,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",0.37,United States,Central,North Dakota,Dickinson,58601,2/26/2015,2/27/2015,170.8,6,247.53,86545,Chris
18133,None,1,5.84,0.83,2979,Lloyd Dolan,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,Avery Hi-Liter® Smear-Safe Highlighters,0.49,United States,Central,North Dakota,Dickinson,58601,6/14/2015,6/16/2015,16.09,4,23.89,86546,Chris
20816,Critical,9,100.98,35.84,2987,Natalie Watts,Delivery Truck,Home Office,Furniture,Bookcases,Jumbo Box,"Bush Westfield Collection Bookcases, Fully Assembled",0.62,United States,Central,Iowa,West Des Moines,50265,6/28/2015,6/28/2015,-103.62,17,1700.38,91180,Chris
20817,Critical,10,5.78,7.96,2987,Natalie Watts,Regular Air,Home Office,Office Supplies,Paper,Small Box,Xerox 196,0.36,United States,Central,Iowa,West Des Moines,50265,6/28/2015,6/28/2015,-57.82,6,35.96,91180,Chris
22473,Low,5,70.97,3.5,2991,Sean Herbert,Regular Air,Home Office,Office Supplies,Appliances,Small Box,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,0.59,United States,Central,Wisconsin,Racine,53402,5/8/2015,5/13/2015,18.22,2,141.59,91466,Chris
22476,Low,0,5.28,6.26,2992,Lindsay Webb,Regular Air,Home Office,Office Supplies,Paper,Small Box,Xerox 1928,0.4,United States,Central,Wisconsin,Sheboygan,53081,5/8/2015,5/15/2015,25.06,36,203.05,91466,Chris
20891,None,3,10.98,3.37,2999,Kim McCarthy,Regular Air,Consumer,Office Supplies,"Scissors, Rulers and Trimmers",Small Pack,Fiskars® Softgrip Scissors,0.57,United States,Central,Michigan,Oak Park,48237,4/10/2015,4/11/2015,11.82,5,56.19,87041,Chris
21499,Low,1,10.14,2.27,3000,Priscilla Allen,Regular Air,Consumer,Office Supplies,Paper,Wrap Bag,"Staples Wirebound Steno Books, 6"" x 9"", 12/Pack",0.36,United States,Central,Michigan,Pontiac,48342,1/26/2015,1/28/2015,28.15,4,40.8,87042,Chris
23836,None,3,5.4,7.78,3001,Anthony Foley,Regular Air,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,3M Organizer Strips,0.37,United States,Central,Michigan,Port Huron,48060,3/17/2015,3/19/2015,-237.54,21,117.87,87043,Chris
23627,Critical,5,9.99,4.78,3008,Penny Rich,Regular Air,Home Office,Office Supplies,Paper,Small Box,Xerox 1896,0.4,United States,Central,Minnesota,Minnetonka Mills,55343,3/6/2015,3/7/2015,41.3,20,203.37,89414,Chris
24908,High,1,12.28,6.47,3008,Penny Rich,Regular Air,Home Office,Office Supplies,Paper,Small Box,Xerox 1881,0.38,United States,Central,Minnesota,Minnetonka Mills,55343,6/11/2015,6/12/2015,47.61,12,160.66,89415,Chris
18950,Low,1,4.98,4.75,3035,Tina Evans,Regular Air,Home Office,Office Supplies,Paper,Small Box,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),0.36,United States,Central,Illinois,Lombard,60148,1/15/2015,1/20/2015,-75.9,10,52.93,89128,Chris
18951,Low,4,6.35,1.02,3035,Tina Evans,Regular Air,Home Office,Office Supplies,Paper,Wrap Bag,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",0.39,United States,Central,Illinois,Lombard,60148,1/15/2015,1/20/2015,52.17,12,75.61,89128,Chris
19849,None,2,12.99,14.37,3036,Edith Reynolds,Regular Air,Home Office,Furniture,Office Furnishings,Large Box,"Tensor ""Hersey Kiss"" Styled Floor Lamp",0.73,United States,Central,North Dakota,Mandan,58554,1/16/2015,1/18/2015,-159.86,5,67.64,89129,Chris
19850,None,5,35.44,7.5,3036,Edith Reynolds,Regular Air,Home Office,Office Supplies,Paper,Small Box,Xerox 1906,0.38,United States,Central,North Dakota,Mandan,58554,1/16/2015,1/18/2015,165.89,7,240.42,89129,Chris
19851,None,2,12.98,3.14,3036,Edith Reynolds,Regular Air,Home Office,Office Supplies,"Scissors, Rulers and Trimmers",Small Pack,"Acme® 8"" Straight Scissors",0.6,United States,Central,North Dakota,Mandan,58554,1/16/2015,1/19/2015,75.01,14,184.4,89129,Chris
22201,Critical,8,178.47,19.99,3036,Edith Reynolds,Regular Air,Home Office,Office Supplies,Storage & Organization,Small Box,"Hot File® 7-Pocket, Floor Stand",0.55,United States,Central,North Dakota,Mandan,58554,3/13/2015,3/16/2015,2267.22,22,3802.01,89130,Chris
19381,None,8,73.98,4.0,3041,Carrie Duke,Regular Air,Corporate,Technology,Computer Peripherals,Small Box,Keytronic 105-Key Spanish Keyboard,0.77,United States,Central,Kansas,Garden City,67846,5/15/2015,5/18/2015,97.16,17,1181.67,86102,Chris
19382,None,2,3.68,1.32,3041,Carrie Duke,Regular Air,Corporate,Office Supplies,"Scissors, Rulers and Trimmers",Wrap Bag,"*Staples* vLetter Openers, 2/Pack",0.83,United States,Central,Kansas,Garden City,67846,5/15/2015,5/17/2015,-20.65,8,29.93,86102,Chris
20049,Medium,7,14.48,6.46,3042,Tara Gold,Regular Air,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,"GBC White Gloss Covers, Plain Front",0.38,United States,Central,Kansas,Hutchinson,67501,2/4/2015,2/5/2015,67.86,12,171.33,86101,Chris
21475,High,0,6.48,5.19,3045,Jordan Beard,Regular Air,Small Business,Office Supplies,Paper,Small Box,Xerox 1995,0.37,United States,Central,Kansas,Leavenworth,66048,6/6/2015,6/7/2015,-14.08,12,84.04,86104,Chris
24415,High,5,120.98,30.0,3046,Andrew Pearce,Delivery Truck,Small Business,Furniture,Chairs & Chairmats,Jumbo Drum,Hon Every-Day® Chair Series Swivel Task Chairs,0.64,United States,Central,Kansas,Leawood,66209,2/12/2015,2/14/2015,-78.76,2,251.06,86103,Chris
21027,High,3,120.98,30.0,3069,Tiffany Merrill,Delivery Truck,Consumer,Furniture,Chairs & Chairmats,Jumbo Drum,Hon Every-Day® Chair Series Swivel Task Chairs,0.64,United States,Central,Minnesota,Oakdale,55128,6/1/2015,6/3/2015,638.03,15,1894.45,88191,Chris
21028,High,1,15.68,3.73,3069,Tiffany Merrill,Regular Air,Consumer,Furniture,Office Furnishings,Small Pack,Artistic Insta-Plaque,0.46,United States,Central,Minnesota,Oakdale,55128,6/1/2015,6/3/2015,138.5,12,200.72,88191,Chris
22213,Critical,9,1.82,0.83,3069,Tiffany Merrill,Regular Air,Consumer,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 307,0.57,United States,Central,Minnesota,Oakdale,55128,2/14/2015,2/15/2015,-6.73,22,36.82,88192,Chris
21085,Low,7,49.43,19.99,3089,Sandy Cannon,Regular Air,Corporate,Office Supplies,Appliances,Small Box,"Eureka Hand Vacuum, Bagless",0.57,United States,Central,Kansas,Leawood,66209,1/24/2015,1/29/2015,-122.77,6,281.82,91219,Chris
87,Critical,4,3.08,0.99,3106,Alexander O'Brien,Regular Air,Home Office,Office Supplies,Labels,Small Box,Avery 481,0.37,United States,Central,Texas,Houston,77041,3/20/2015,3/21/2015,36.02,75,236.87,548,Chris
88,Critical,2,6.48,5.9,3106,Alexander O'Brien,Regular Air,Home Office,Office Supplies,Paper,Small Box,Xerox 1976,0.37,United States,Central,Texas,Houston,77041,3/20/2015,3/21/2015,-50.64,53,370.91,548,Chris
89,Critical,4,125.99,4.2,3106,Alexander O'Brien,Regular Air,Home Office,Technology,Telephones and Communication,Small Box,V3682,0.59,United States,Central,Texas,Houston,77041,3/20/2015,3/22/2015,510.49,47,4976.92,548,Chris
23764,Low,2,7.1,6.05,3123,Jamie Manning,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,"Wilson Jones Hanging View Binder, White, 1""",0.39,United States,Central,Illinois,Melrose Park,60160,1/7/2015,1/9/2015,-48.88,8,61.5,87287,Chris
25060,None,5,120.98,9.07,3124,Neil Barbee,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,GBC VeloBinder Electric Binding Machine,0.35,United States,Central,Illinois,Moline,61265,5/30/2015,5/31/2015,881.05,11,1276.88,87286,Chris
25352,High,8,120.97,26.3,3125,Guy McDonald,Delivery Truck,Home Office,Technology,Office Machines,Jumbo Drum,Canon S750 Color Inkjet Printer,0.38,United States,Central,Illinois,Mount Prospect,60056,1/5/2015,1/7/2015,-233.84,2,233.58,87285,Chris
20483,High,10,180.98,26.2,3132,Anita Kang,Delivery Truck,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,Global Ergonomic Managers Chair,0.59,United States,Central,Illinois,Mundelein,60060,6/22/2015,6/23/2015,-64.66,3,519.42,86790,Chris
19258,Medium,4,62.05,3.99,3132,Anita Kang,Regular Air,Corporate,Office Supplies,Appliances,Small Box,"Acco Smartsocket™ Table Surge Protector, 6 Color-Coded Adapter Outlets",0.55,United States,Central,Illinois,Mundelein,60060,5/17/2015,5/18/2015,1644.08,40,2382.72,86794,Chris
22459,Medium,10,5.81,8.49,3133,Kristine Singleton,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,Fellowes Black Plastic Comb Bindings,0.39,United States,Central,Illinois,Naperville,60540,1/16/2015,1/17/2015,-350.44,12,64.96,86789,Chris
22460,Medium,3,1.81,0.75,3133,Kristine Singleton,Regular Air,Corporate,Office Supplies,Rubber Bands,Wrap Bag,Assorted Color Push Pins,0.52,United States,Central,Illinois,Naperville,60540,1/16/2015,1/17/2015,4.2,10,19.14,86789,Chris
21719,Critical,8,5.4,7.78,3133,Kristine Singleton,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,3M Organizer Strips,0.37,United States,Central,Illinois,Naperville,60540,3/4/2015,3/4/2015,-44.07,4,25.35,86792,Chris
21720,Critical,9,8.46,8.99,3133,Kristine Singleton,Express Air,Corporate,Technology,Computer Peripherals,Small Pack,"Imation 3.5 IBM Diskettes, 10/Box",0.79,United States,Central,Illinois,Naperville,60540,3/4/2015,3/7/2015,-100.51,5,45.03,86792,Chris
21721,Critical,21,14.98,8.99,3133,Kristine Singleton,Regular Air,Corporate,Furniture,Office Furnishings,Small Pack,"GE 4 Foot Flourescent Tube, 40 Watt",0.39,United States,Central,Illinois,Naperville,60540,3/4/2015,3/5/2015,-17.75,10,153.87,86792,Chris
21722,Critical,4,155.99,8.08,3133,Kristine Singleton,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,300 Series Non-Flip,0.6,United States,Central,Illinois,Naperville,60540,3/4/2015,3/5/2015,1374.95,22,2800.33,86792,Chris
18917,Low,9,6.84,8.37,3141,Jerome McIntosh,Regular Air,Consumer,Office Supplies,"Scissors, Rulers and Trimmers",Small Pack,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",0.58,United States,Central,Texas,Pasadena,77506,6/1/2015,6/8/2015,-88.58,13,87.1,86369,Chris
18918,Low,7,48.91,35.0,3141,Jerome McIntosh,Express Air,Consumer,Office Supplies,Storage & Organization,Large Box,Tennsco Industrial Shelving,0.83,United States,Central,Texas,Pasadena,77506,6/1/2015,6/3/2015,-485.68,15,736.86,86369,Chris
26039,Medium,2,15.42,5.41,3143,Neil Song,Regular Air,Consumer,Office Supplies,Storage & Organization,Small Box,Decoflex Hanging Personal Folder File,0.59,United States,Central,Texas,Pflugerville,78660,3/24/2015,3/25/2015,-16.37,2,33.84,86368,Chris
19193,Critical,3,3.36,6.27,3146,Maureen Stout,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,Cardinal Poly Pocket Divider Pockets for Ring Binders,0.4,United States,Central,Texas,Pharr,78577,1/4/2015,1/5/2015,-94.26,4,14.9,85850,Chris
19194,Critical,7,3.71,1.93,3146,Maureen Stout,Express Air,Corporate,Office Supplies,Paper,Wrap Bag,"""While you Were Out"" Message Book, One Form per Page",0.35,United States,Central,Texas,Pharr,78577,1/4/2015,1/6/2015,6.33,11,39.64,85850,Chris
21554,Low,7,35.44,7.5,3179,Marie Pittman,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 1906,0.38,United States,Central,Minnesota,Owatonna,55060,6/12/2015,6/19/2015,262.2,11,380.0,86989,Chris
20127,Critical,1,20.99,4.81,3191,Jenny Hawkins,Regular Air,Corporate,Technology,Telephones and Communication,Medium Box,1726 Digital Answering Machine,0.58,United States,Central,Wisconsin,Stevens Point,54481,3/18/2015,3/18/2015,-9.11,5,93.81,86447,Chris
20303,High,9,35.94,6.66,3191,Jenny Hawkins,Regular Air,Corporate,Office Supplies,Envelopes,Small Box,"Tyvek ® Top-Opening Peel & Seel ® Envelopes, Gray",0.4,United States,Central,Wisconsin,Stevens Point,54481,4/10/2015,4/12/2015,172.56,9,312.22,86448,Chris
21406,None,3,200.97,15.59,3197,Wallace Pugh,Delivery Truck,Home Office,Technology,Office Machines,Jumbo Drum,Hewlett-Packard Deskjet 6122 Color Inkjet Printer,0.36,United States,Central,Illinois,Northbrook,60062,2/2/2015,2/3/2015,1538.78,11,2230.12,90850,Chris
22804,High,10,7.31,0.49,3211,Jonathan Crabtree,Regular Air,Corporate,Office Supplies,Labels,Small Box,Self-Adhesive Address Labels for Typewriters by Universal,0.38,United States,Central,Illinois,Addison,60101,2/15/2015,2/16/2015,55.02,12,79.74,91522,Chris
22805,High,10,20.99,2.5,3211,Jonathan Crabtree,Regular Air,Corporate,Technology,Telephones and Communication,Wrap Bag,Accessory37,0.81,United States,Central,Illinois,Addison,60101,2/15/2015,2/16/2015,-43.66,23,392.45,91522,Chris
18940,None,1,24.95,2.99,3229,Sharon Kessler,Regular Air,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,Large Capacity Hanging Post Binders,0.39,United States,Central,Wisconsin,Superior,54880,1/21/2015,1/22/2015,261.39,15,378.82,87435,Chris
18941,None,0,15.98,8.99,3230,Monica Stuart,Regular Air,Small Business,Technology,Computer Peripherals,Small Pack,"Imation 3.5"" DS/HD IBM Formatted Diskettes, 50/Pack",0.64,United States,Central,Wisconsin,Waukesha,53186,1/21/2015,1/23/2015,-135.46,9,152.18,87435,Chris
19062,Critical,6,4.91,5.68,3230,Monica Stuart,Express Air,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",0.36,United States,Central,Wisconsin,Waukesha,53186,6/13/2015,6/13/2015,-31.69,10,53.89,87436,Chris
19063,Critical,7,48.94,5.86,3230,Monica Stuart,Express Air,Small Business,Office Supplies,Paper,Small Box,Xerox 1916,0.35,United States,Central,Wisconsin,Waukesha,53186,6/13/2015,6/14/2015,690.7,21,1001.02,87436,Chris
22576,None,7,105.34,24.49,3261,Steven Long,Express Air,Consumer,Furniture,Office Furnishings,Large Box,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,0.61,United States,Central,Michigan,Adrian,49221,6/25/2015,6/26/2015,710.67,10,1029.96,90296,Chris
18259,None,6,113.98,30.0,3327,Bob Gibson,Delivery Truck,Small Business,Furniture,Chairs & Chairmats,Jumbo Drum,Hon Comfortask® Task/Swivel Chairs,0.69,United States,Central,Michigan,Port Huron,48060,3/6/2015,3/8/2015,-127.3,3,356.14,87272,Chris
18260,None,5,6.48,6.86,3327,Bob Gibson,Regular Air,Small Business,Office Supplies,Paper,Small Box,Xerox 204,0.37,United States,Central,Michigan,Port Huron,48060,3/6/2015,3/8/2015,-52.77,4,27.08,87272,Chris
20986,Critical,3,194.3,11.54,3344,Jim Hinson,Regular Air,Home Office,Furniture,Office Furnishings,Large Box,Electrix Halogen Magnifier Lamp,0.59,United States,Central,Michigan,Rochester Hills,48307,2/13/2015,2/15/2015,1544.93,11,2239.03,89928,Chris
22597,High,9,28.53,1.49,3359,Jeffrey Cheng,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,Lock-Up Easel 'Spel-Binder',0.38,United States,Central,Wisconsin,Wauwatosa,53213,4/28/2015,4/30/2015,107.45,6,157.33,91437,Chris
23359,None,2,9.11,2.15,3360,Daniel Huff,Regular Air,Home Office,Office Supplies,Paper,Wrap Bag,"Black Print Carbonless Snap-Off® Rapid Letter, 8 1/2"" x 7""",0.4,United States,Central,Wisconsin,West Allis,53214,3/20/2015,3/22/2015,18.41,3,27.37,91435,Chris
23360,None,6,12.64,4.98,3361,Oscar Kenney,Regular Air,Home Office,Furniture,Office Furnishings,Small Pack,Nu-Dell Executive Frame,0.48,United States,Central,Wisconsin,West Bend,53095,3/20/2015,3/22/2015,65.63,8,98.16,91435,Chris
24802,Medium,4,7.96,4.95,3361,Oscar Kenney,Regular Air,Home Office,Furniture,Office Furnishings,Small Box,Staples Plastic Wall Frames,0.41,United States,Central,Wisconsin,West Bend,53095,1/26/2015,1/26/2015,-7.73,15,116.11,91436,Chris
23887,Medium,3,4.98,4.95,3361,Oscar Kenney,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,Cardinal Holdit Business Card Pockets,0.37,United States,Central,Wisconsin,West Bend,53095,6/9/2015,6/11/2015,-48.0,19,95.0,91438,Chris
20624,Low,0,1270.99,19.99,3397,Andrea Shaw,Regular Air,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,0.35,United States,Central,Illinois,Danville,61832,6/7/2015,6/9/2015,6384.44,7,9252.81,87535,Chris
19842,High,1,10.9,7.46,3397,Andrea Shaw,Regular Air,Small Business,Office Supplies,Storage & Organization,Small Box,Crate-A-Files™,0.59,United States,Central,Illinois,Danville,61832,3/11/2015,3/12/2015,-116.76,18,207.31,87536,Chris
19843,High,10,7.99,5.03,3397,Andrea Shaw,Regular Air,Small Business,Technology,Telephones and Communication,Medium Box,Bell Sonecor JB700 Caller ID,0.6,United States,Central,Illinois,Danville,61832,3/11/2015,3/12/2015,-160.95,22,143.12,87536,Chris
26208,None,8,11.97,5.81,3399,Marvin Reid,Regular Air,Small Business,Office Supplies,Pens & Art Supplies,Small Pack,Staples SlimLine Pencil Sharpener,0.6,United States,Central,Illinois,Des Plaines,60016,3/29/2015,3/31/2015,-41.87,5,59.98,87534,Chris
21017,None,0,3.69,0.5,64,Lynn Morrow,Regular Air,Small Business,Office Supplies,Labels,Small Box,Avery 501,0.38,United States,South,Virginia,Salem,24153,3/2/2015,3/4/2015,-37.53,1,4.0,87406,Sam
21019,None,2,175.99,4.99,64,Lynn Morrow,Express Air,Small Business,Technology,Telephones and Communication,Small Box,5165,0.59,United States,South,Virginia,Salem,24153,3/2/2015,3/2/2015,101.49,4,589.8,87406,Sam
23069,High,7,8.34,1.43,92,Victoria Baker Hoover,Regular Air,Home Office,Office Supplies,Paper,Wrap Bag,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",0.35,United States,South,Louisiana,Terrytown,70056,5/17/2015,5/19/2015,-190.68,16,132.08,87175,Sam
23070,High,9,4.98,6.07,92,Victoria Baker Hoover,Regular Air,Home Office,Office Supplies,Paper,Small Box,Xerox 1897,0.36,United States,South,Louisiana,Terrytown,70056,5/17/2015,5/18/2015,325.4,9,45.34,87175,Sam
23203,Medium,4,12.98,3.14,92,Victoria Baker Hoover,Express Air,Corporate,Office Supplies,"Scissors, Rulers and Trimmers",Small Pack,"Acme® 8"" Straight Scissors",0.6,United States,South,Louisiana,Terrytown,70056,6/7/2015,6/9/2015,22.82,16,216.04,87178,Sam
19942,Critical,6,8.57,6.14,123,Shawn Stern,Regular Air,Home Office,Office Supplies,"Scissors, Rulers and Trimmers",Small Pack,Acme® Office Executive Series Stainless Steel Trimmers,0.59,United States,South,Virginia,Tysons Corner,22102,4/9/2015,4/10/2015,105.68,11,94.97,90669,Sam
19058,Critical,9,32.98,5.5,151,Geoffrey Zhu,Regular Air,Home Office,Technology,Computer Peripherals,Small Box,PC Concepts 116 Key Quantum 3000 Keyboard,0.75,United States,South,Tennessee,Kingsport,37664,1/22/2015,1/23/2015,-20.26,2,62.46,89521,Sam
20679,High,9,5.98,2.5,151,Geoffrey Zhu,Regular Air,Home Office,Office Supplies,Envelopes,Small Box,Wausau Papers Astrobrights® Colored Envelopes,0.36,United States,South,Tennessee,Kingsport,37664,4/20/2015,4/22/2015,13.9,5,28.11,89523,Sam
21103,Critical,9,2.88,0.7,152,Kent Kerr,Regular Air,Consumer,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 335,0.56,United States,South,Tennessee,Knoxville,37918,1/15/2015,1/16/2015,-172.72,2,5.5,89520,Sam
22243,Low,1,79.52,48.2,152,Kent Kerr,Regular Air,Home Office,Furniture,Office Furnishings,Medium Box,Eldon Cleatmat Plus™ Chair Mats for High Pile Carpets,0.74,United States,South,Tennessee,Knoxville,37918,4/19/2015,4/26/2015,-40.68,8,667.84,89522,Sam
21767,High,1,65.99,8.99,152,Kent Kerr,Regular Air,Consumer,Technology,Telephones and Communication,Small Box,StarTAC Analog,0.6,United States,South,Tennessee,Knoxville,37918,3/29/2015,4/1/2015,97.86,5,292.23,89524,Sam
